5.43349E+17,0.84427896
5.79815E+17,0.837918622
5.99144E+17,0.832978752
6.35199E+17,0.827927383
6.77828E+17,0.821758734
7.13068E+17,0.816138593
7.46692E+17,0.811059681
8.05656E+17,0.804650543
8.5735E+17,0.798906643
9.1236E+17,0.793362767
9.77629E+17,0.787369592
1.05482E+18,0.782177265
1.14598E+18,0.776935685
1.24502E+18,0.771860792
1.3526E+18,0.768702794
1.46947E+18,0.765628138
1.59642E+18,0.763720288
1.7343E+18,0.763729332
1.88409E+18,0.763738376
2.04681E+18,0.763914107
2.22354E+18,0.766090075
2.41552E+18,0.768349386
2.62407E+18,0.771108756
2.8506E+18,0.774951589
3.09669E+18,0.778211019
3.36397E+18,0.783304
3.65432E+18,0.788396981
3.96971E+18,0.793823334
4.28263E+18,0.800032361
4.58844E+18,0.805840586
4.95014E+18,0.811766246
5.3036E+18,0.817732823
5.52754E+18,0.823863072
5.88149E+18,0.829953911
6.22936E+18,0.836210934
6.54168E+18,0.841955058
6.93994E+18,0.848974255
7.23297E+18,0.855062832
7.62811E+18,0.861259858
8.02891E+18,0.868337725
8.5177E+18,0.875416453
8.96526E+18,0.882280008
9.34751E+18,0.888228136
9.86404E+18,0.894101378
1.04233E+19,0.901274925
1.10144E+19,0.907885905
1.1623E+19,0.914155027
1.22145E+19,0.920661225
1.29743E+19,0.926531016
1.38288E+19,0.933576323
1.4816E+19,0.940684703
1.58739E+19,0.946892975
1.71253E+19,0.952501931
1.86032E+19,0.958511687
2.02088E+19,0.964104727
2.19531E+19,0.968780992
2.3848E+19,0.9735406
2.59067E+19,0.977300089
2.81434E+19,0.980309489
3.0573E+19,0.983652263
3.32128E+19,0.985744887
3.60806E+19,0.987837512
3.91959E+19,0.99001348
4.25806E+19,0.991439359
4.62576E+19,0.992615208
5.0252E+19,0.994207773
5.45915E+19,0.995466966
5.93058E+19,0.996476129
6.44279E+19,0.996651859
6.99917E+19,0.997661022
7.60366E+19,0.997836752
8.26035E+19,0.998179169
8.97375E+19,0.998521586
9.54896E+19,0.998695056
1.00E+21,1
